# Roll (rad)	Pitch (rad)	Heading (rad)	Latitude (rad)	Longitude (rad)	Altitude (m)	Heave (m)
0.0286046980328695	0.0102594570076057	0.540230947217973	0.796070746714643	-2.14037343429048	-20.2995146370742	0.00263161212205887
0.0289093471722732	0.0103247327955778	0.540348571489813	0.796070749593897	-2.14037343393392	-20.2991764223205	0.00292453169822693
0.029102355799516	0.0103740851790561	0.54053455839408	0.796070752472905	-2.14037343355738	-20.2988426369129	0.00321091362275183
0.0291588308156454	0.0104513726790135	0.540705576943664	0.796070755357184	-2.14037343316315	-20.2984996857388	0.00350616266950965
0.0293622200960496	0.0105099298784476	0.540898315839188	0.79607075825085	-2.14037343278315	-20.2981826987827	0.00377211347222328
0.0296520967878757	0.0105918494436196	0.541057192724562	0.796070761157196	-2.14037343239981	-20.2978671942884	0.00403666915372014
0.0298156572001692	0.010617386210719	0.541235370368271	0.796070764060965	-2.14037343199905	-20.2975706975388	0.00428011920303106
0.0298543828823362	0.0106842099826614	0.541407711935777	0.796070766976719	-2.14037343157769	-20.2972897860269	0.00450823036953807
0.0300546980412903	0.010763694818987	0.541636708669098	0.796070769908438	-2.140373431168	-20.2970236455619	0.00471873627975583
0.0303605494531104	0.0108138747998112	0.541780435291767	0.796070772848444	-2.14037343076238	-20.2967853522694	0.00490115955471992
0.0304928012867611	0.0108781036173498	0.541990497971409	0.796070775788772	-2.14037343032947	-20.2965681579921	0.00506195751950145
0.03048619918818	0.0109481811533294	0.542205774153035	0.796070778735534	-2.14037342987893	-20.2963677868207	0.00520477024838328
0.0306474168673478	0.0110056647690375	0.542423344123114	0.796070781695537	-2.14037342944116	-20.296219954775	0.00529323518276215
0.0308978734816659	0.0110961349831768	0.542649443047511	0.796070784668497	-2.14037342900058	-20.2960977000055	0.00535703031346202
0.0309879747631939	0.0111464904152775	0.542838963559931	0.796070787638546	-2.14037342853974	-20.2960091846801	0.00538694020360708
0.0309570570449669	0.0112491783395088	0.543096676544501	0.796070790620609	-2.14037342806193	-20.2959421744511	0.00539556890726089
0.0310699644158056	0.011326992724751	0.543354612659031	0.796070793614905	-2.14037342759491	-20.2959095037791	0.0053676082752645
0.0312606477570469	0.0114047357644766	0.54357048006863	0.796070796619344	-2.1403734271211	-20.2959234564207	0.00529554439708591
0.0312436977563343	0.0115116725887112	0.543815656392051	0.796070799626182	-2.14037342662247	-20.2959832400418	0.00517738750204444
0.0311727377612487	0.0116106086509804	0.544133961145704	0.796070802642356	-2.14037342611201	-20.2960652127041	0.00503734266385436
0.031230880686457	0.0117228192734027	0.544390596199271	0.796070805670133	-2.14037342561414	-20.2961937541324	0.00485151773318648
0.0313417306821035	0.011854664043127	0.544704095440962	0.796070808705731	-2.14037342510651	-20.296351042141	0.00463840644806623
0.0312602116022435	0.0119657449462242	0.544957291955083	0.796070811738963	-2.14037342457684	-20.2965654782398	0.00436936505138874
0.0311210111855149	0.0121155197750813	0.54531570682777	0.796070814785588	-2.14037342403573	-20.2968089694525	0.00407288828864694
0.0311361543239369	0.012230753049863	0.545624437695402	0.796070817845145	-2.14037342350549	-20.2970769179661	0.0037518076132983
0.0311667972002149	0.0123660017672768	0.545923038906724	0.796070820911503	-2.14037342296367	-20.2973816591599	0.00339697790332139
0.0310068872656315	0.0125352072729072	0.546256857837119	0.796070823980478	-2.14037342239774	-20.2977263690324	0.0030045541934669
0.0308261742074542	0.0126807056314092	0.546622180382917	0.796070827056365	-2.1403734218332	-20.2980962276889	0.00258797151036561
0.0307669697630987	0.0128139856879132	0.546952260714055	0.796070830144099	-2.14037342127182	-20.2984980218119	0.00214215880259871
0.0307004663435565	0.0129776458657437	0.54730822520314	0.796070833228526	-2.14037342068758	-20.2990012917555	0.00166016421280801
0.030469901674203	0.0131412126275783	0.547649445067688	0.796070836312767	-2.14037342008645	-20.2995504670013	0.00113672111183405
0.0302368543431261	0.0133302924169726	0.548076213756167	0.796070839408314	-2.1403734194835	-20.3001021084821	0.00061256333719939
0.0301452406775388	0.0134551081480175	0.54842265335445	0.796070842512264	-2.14037341889056	-20.300670812328	7.33439956093207e-05
0.0299870740790305	0.0136386769971607	0.548782003413939	0.796070845619465	-2.14037341827931	-20.3012719377461	-0.000494046253152192
0.0296579219221615	0.013787074565147	0.549159354423396	0.79607084872893	-2.14037341764819	-20.3019024856893	-0.0010883848881349
0.0293961099860912	0.0139867643730978	0.549624144031772	0.796070851849662	-2.14037341702318	-20.3025468150955	-0.00169364851899445
0.0292685332387987	0.0140999663882491	0.549961952288995	0.796070854974768	-2.14037341641177	-20.3032115377937	-0.00231655733659863
0.0290288026693318	0.0142660027589869	0.550345415361458	0.796070858099593	-2.14037341578099	-20.3038808470107	-0.00293962028808892
0.0286543110163977	0.0143904785034518	0.550737780116351	0.796070861221436	-2.14037341513274	-20.3045899328969	-0.00360055919736624
0.0283290139958881	0.0145868258537179	0.551194181881341	0.796070864355977	-2.14037341449208	-20.305302466895	-0.00426070624962449
0.0281876452466918	0.0147039404123536	0.55157213439966	0.796070867496321	-2.14037341387029	-20.3060189166041	-0.00492223585024476
0.0279162907173343	0.014822468224477	0.551918599950223	0.796070870634001	-2.14037341323026	-20.3067464526491	-0.00559006677940488
0.0274753380366571	0.0149495175337162	0.552354140440176	0.796070873774835	-2.14037341256331	-20.307476082911	-0.00625724950805306
0.027137178321125	0.015091224223119	0.552800905476849	0.79607087692519	-2.1403734119142	-20.3082058985145	-0.00692223617807031
0.0269578780909424	0.0151779342516881	0.553170037959225	0.796070880083958	-2.14037341128399	-20.3089373541502	-0.00758389011025429
0.026683014632374	0.0152683638011289	0.553564039218852	0.796070883238979	-2.14037341063833	-20.3096683803731	-0.00824208743870258
0.026225219116672	0.0153323996862907	0.55397711711146	0.796070886390618	-2.14037340997166	-20.3104125639095	-0.0089105824008584
0.0258495341744332	0.0154424923896995	0.55444878483497	0.796070889553188	-2.14037340931691	-20.3111472205548	-0.00956621579825878
0.0256832709408663	0.0155000202822482	0.554822769497514	0.796070892721367	-2.14037340868706	-20.3118765096587	-0.0102121792733669
0.0254091630126848	0.0155235588528493	0.555211787411703	0.796070895888563	-2.14037340804218	-20.3125982411558	-0.0108473422005773
0.0249574463349107	0.0155649261022764	0.555631017052011	0.796070899055889	-2.14037340737372	-20.3133093329464	-0.0114692151546478
0.0245822991905568	0.0155881774902466	0.556068482962385	0.796070902232557	-2.14037340671831	-20.3140142493592	-0.0120817301794887
0.0243865560057995	0.0156255962069222	0.556482932697304	0.796070905422068	-2.14037340608149	-20.3147144552728	-0.0126855252310634
0.0241362512246776	0.0155763459613628	0.556901637024748	0.796070908604099	-2.14037340544054	-20.3153879655366	-0.013260860927403
0.0237007704318137	0.0155505505032674	0.55729522743441	0.796070911786297	-2.14037340477697	-20.3160492537415	-0.0138190202414989
0.0233470951987207	0.0155434006071393	0.557797868434794	0.796070914976607	-2.14037340412399	-20.3167044639956	-0.0143700838088989
0.0231457473905953	0.0154710158822222	0.558162132311269	0.796070918171937	-2.14037340349143	-20.3173425018796	-0.0149001469835639
0.0228814039408251	0.0153972282990815	0.558602614464362	0.796070921369128	-2.14037340284992	-20.3179593816762	-0.0154060842469335
0.0225156395377651	0.0153298018473769	0.559033907080561	0.796070924566932	-2.14037340219561	-20.3185436255903	-0.0158769451081753
0.0222375650771502	0.0152166012728556	0.559469558681529	0.79607092777318	-2.14037340155396	-20.3191183774691	-0.0163366738706827
0.0220668672913925	0.0151454689224089	0.559923538778054	0.796070930994305	-2.14037340091952	-20.3196451664021	-0.01674485206604
0.0218656745744148	0.0149696341191072	0.56034296882554	0.796070934210747	-2.140373400286	-20.3201517505626	-0.0171321667730808
0.0215442402492248	0.0148456416712482	0.560752086285186	0.796070937432871	-2.14037339964065	-20.3206380369853	-0.0174944996833801
0.0213405249742916	0.0147207967087657	0.561250062604703	0.796070940663674	-2.14037339900523	-20.3210966090858	-0.0178300980478525
0.0212331892418389	0.0145441837669743	0.561631819261258	0.796070943898231	-2.14037339838237	-20.3215330109611	-0.0181405451148748
0.0210663509227079	0.0143835618469226	0.562071919673679	0.796070947136248	-2.14037339775231	-20.3219270358917	-0.0184062626212835
0.0208496373770754	0.0142118463435875	0.562542255488106	0.796070950380262	-2.1403733971212	-20.3222768788012	-0.0186266954988241
0.0207475274674781	0.0140011274129659	0.562973450024402	0.796070953632141	-2.1403733965004	-20.3226132731928	-0.0188335608690977
0.0206994336609558	0.0138272058122477	0.56343443155079	0.796070956895091	-2.14037339587917	-20.3229166342144	-0.019004775211215
0.0205791750264664	0.0136148353775271	0.563830373176905	0.796070960157988	-2.14037339525399	-20.3231767076764	-0.019132062792778
0.0204697400411082	0.0134137942328209	0.564316068137132	0.796070963433668	-2.14037339463008	-20.3233774242594	-0.019199701026082
0.020486784694103	0.013202297425954	0.56477450410124	0.796070966718288	-2.14037339402101	-20.3235474846037	-0.0192370377480984
0.0205279647592994	0.0129794598850194	0.565184429617661	0.796070970005734	-2.1403733934086	-20.323689600218	-0.0192448887974024
0.0204501272806392	0.0127673766580147	0.565616904370915	0.796070973297959	-2.14037339278342	-20.3237967447024	-0.0192174296826124
0.020427871929253	0.0125461869290541	0.566133346510277	0.796070976601189	-2.14037339216703	-20.3238421453048	-0.019129166379571
0.0205552211289647	0.0123019659923496	0.566549648833855	0.79607097991537	-2.14037339156795	-20.3238532695649	-0.0190071444958448
0.0207088393502671	0.0120941067372255	0.567006245902971	0.796070983234338	-2.14037339096189	-20.3238115688574	-0.0188321769237518
0.0207221511314552	0.0118584983658115	0.567403105741177	0.796070986554732	-2.14037339034454	-20.3237394763212	-0.0186274144798517
0.0207769826284373	0.0116512193973979	0.567920952241833	0.796070989893285	-2.14037338972854	-20.3236090397712	-0.0183658041059971
0.0210030173697287	0.0113930331071314	0.568373496293761	0.796070993257102	-2.14037338912263	-20.3233868785762	-0.0180522277951241
0.0212429044225661	0.0111593859332899	0.568781974618355	0.796070996624582	-2.14037338851157	-20.3231398228652	-0.0177124720066786
0.0213316479641301	0.0109800598092115	0.569231884951824	0.796070999995125	-2.14037338788247	-20.3228603906155	-0.0173410791903734
0.0214657002597318	0.0107869353919889	0.569745723587094	0.796071003377772	-2.14037338726137	-20.322517534795	-0.0169092901051044
0.0217898285385236	0.0105561191937502	0.570163448941106	0.796071006771965	-2.1403733866582	-20.3221317683604	-0.0164375193417072
0.0220935904772077	0.0103677277248672	0.570575358323999	0.796071010170941	-2.14037338604743	-20.3217084886357	-0.0159292053431273
0.022283492379606	0.0101575751024193	0.570990704623573	0.796071013572989	-2.14037338542033	-20.3212529412035	-0.0153909577056766
0.0225012318379965	0.0100092361437863	0.571486730506101	0.796071016992623	-2.14037338479416	-20.3207372913672	-0.0147956181317568
0.0229216071023712	0.00979159922527627	0.571905874216738	0.796071020427173	-2.14037338418519	-20.3201635058431	-0.0141467452049255
0.0233087706411137	0.00965320817865325	0.572311860498017	0.796071023866783	-2.14037338356608	-20.3195554649214	-0.0134643400087953
0.0235658368899095	0.00946161383981354	0.572707158831797	0.796071027305417	-2.14037338293036	-20.3189357132034	-0.0127751352265477
0.0238694107704438	0.00934244837903833	0.573208742225784	0.796071030759597	-2.14037338229182	-20.318270736769	-0.0120438281446695
0.0243163221254142	0.00915691037671679	0.573593620307201	0.796071034220893	-2.14037338167099	-20.3175853079241	-0.0112959872931242
0.0247385419148229	0.00904361429802582	0.573974732907049	0.796071037688515	-2.14037338103642	-20.3168515324088	-0.0105023551732302
0.0250567068178184	0.00888621732047904	0.574375276978983	0.796071041154092	-2.14037338038484	-20.3160982675805	-0.00969458557665348
0.0253698485328814	0.00879284738284327	0.57478620142323	0.796071044635215	-2.14037337973007	-20.3153153150829	-0.00886039901524782
0.025883131259697	0.00867241425654672	0.575212285211913	0.796071048126926	-2.14037337908712	-20.3145099402877	-0.00800886936485767
0.0263086846979483	0.00853374188136544	0.575545154056828	0.796071051624128	-2.14037337843013	-20.3136862387311	-0.00714181736111641
0.0266424177817756	0.00843909904998164	0.576002632866634	0.796071055130036	-2.14037337774854	-20.3128411326091	-0.00625865301117301
0.0270371252794178	0.0083336532385272	0.576411347593423	0.796071058639819	-2.14037337707268	-20.3119999137328	-0.0053849583491683
0.0275009551453225	0.00826059371016793	0.576771802548171	0.796071062160619	-2.14037337639551	-20.3111467201022	-0.00450079841539264
0.0279380436647938	0.0081644764829234	0.577186272238795	0.796071065680452	-2.14037337570618	-20.3102730723541	-0.00360344210639596
0.0282868795276285	0.00805053579787309	0.577502816705282	0.796071069204651	-2.14037337500016	-20.3094204188186	-0.00272959610447288
0.0286980856711862	0.00804180396067401	0.577976639836041	0.796071072742851	-2.14037337428914	-20.3085660796892	-0.0018592159030959
0.0291626052687697	0.00793444103673658	0.578242191221326	0.796071076279484	-2.14037337358054	-20.3077270888872	-0.00100825692061335
0.02955303589187	0.00789460603502626	0.578626443401026	0.796071079823902	-2.14037337284712	-20.3068827760331	-0.00015581188199576
0.0298690186716039	0.007844089752018	0.579003522624457	0.796071083372875	-2.14037337210036	-20.3060439652359	0.000686247658450156
0.0303045257012632	0.0077901340024363	0.579377714798755	0.79607108693198	-2.14037337135325	-20.3052256837619	0.00150255358312279
0.0307383976891743	0.00778550373886785	0.579735748004782	0.796071090498114	-2.14037337059497	-20.3044407335102	0.00228355149738491
0.0310382957020327	0.00771362730195572	0.580069188123591	0.796071094057606	-2.14037336981386	-20.3036786380012	0.00303645385429263
0.0312718499736943	0.00769829279318838	0.580448102786494	0.796071097625944	-2.14037336901254	-20.302934735183	0.003768753958866
0.0316489019247631	0.00768369781916548	0.580830851647215	0.796071101199802	-2.14037336822209	-20.3022272191518	0.00445866677910089
0.032058565481872	0.00766607923484231	0.581104881198962	0.796071104778036	-2.14037336742188	-20.3015645421775	0.00510258227586746
0.0322889402277672	0.00764538178936538	0.581478400175951	0.796071108352857	-2.14037336658634	-20.3009392212605	0.00570524577051401
0.0324006091970471	0.00762626549517399	0.581836217539499	0.796071111931634	-2.14037336572812	-20.300349691094	0.00626936508342624
0.0326722493930412	0.00762110549994635	0.582212610014654	0.7960711155252	-2.14037336487764	-20.29981171977	0.00677816290408373
0.033039190639591	0.00761923607084922	0.582538030013926	0.79607111912718	-2.14037336402114	-20.2993022097032	0.00725672068074346
0.0332302254335535	0.00760806115291857	0.582874854266106	0.796071122719077	-2.14037336313636	-20.2988521153271	0.00767397973686457
0.0332205693137315	0.00761732534207286	0.583219605742749	0.79607112631143	-2.14037336221992	-20.2984489361662	0.00804293807595968
0.0333440960506913	0.00762661960107662	0.583583349329624	0.796071129913342	-2.14037336130611	-20.2981010859902	0.00835256278514862
0.0335981989286715	0.00764885387333226	0.583942594226192	0.796071133520554	-2.14037336038835	-20.2978219993624	0.0085930023342371
0.0336536244115999	0.00765354675875594	0.584229597073712	0.796071137118577	-2.1403733594414	-20.2976037299902	0.00877206120640039
0.0336039571305068	0.00770190439856466	0.584630658280683	0.796071140721457	-2.14037335846735	-20.2974309368363	0.00890500470995903
0.0336441196277867	0.00769826336832428	0.584954025905507	0.796071144326569	-2.14037335749535	-20.2973280100064	0.00896558538079262
0.0337300255438543	0.00775689241418897	0.585281325836402	0.79607114793966	-2.14037335650545	-20.2972690046141	0.00898460019379854
0.0336758397467825	0.00777341054994711	0.58561823096363	0.796071151548543	-2.14037335549301	-20.2972856730375	0.0089262155815959
0.0335347431840459	0.00782338697764415	0.585976331593414	0.79607115516266	-2.14037335445677	-20.297358251067	0.00881398003548384
0.0334782276192214	0.00788645834810439	0.586353610101787	0.796071158779536	-2.14037335341842	-20.2974834273736	0.0086476132273674
0.0334191043306113	0.00791053501845467	0.586583028475688	0.796071162389847	-2.14037335236948	-20.2976788805162	0.0084132282063365
0.0332248310049992	0.00799763075472903	0.586931862502896	0.796071166001531	-2.14037335128807	-20.2979282824176	0.00812666211277246
0.0330330874850909	0.00805399014158736	0.587308711831541	0.796071169600956	-2.14037335017758	-20.2982371263226	0.00778768630698323
0.0328531260477692	0.0080916169182873	0.58758221060911	0.796071173203061	-2.14037334906004	-20.2986081962594	0.00738964881747961
0.0326599532971523	0.00817979569705501	0.587924408880336	0.796071176803792	-2.14037334792128	-20.2990392485865	0.00693409098312259
0.0323402035602246	0.00823799093752823	0.588163920606057	0.796071180396846	-2.14037334676084	-20.2995259486186	0.00642494345083833
0.0319893621002165	0.00835703285483533	0.58853153589061	0.796071184001206	-2.14037334558467	-20.3000331815942	0.0058986097574234
0.0317461373186725	0.00842432192782099	0.588847136038164	0.796071187608718	-2.1403733444087	-20.3005749209471	0.00533899758011103
0.0314507831439936	0.00849186457699827	0.589065414604018	0.796071191211561	-2.14037334321431	-20.30117133672	0.00472899246960878
0.0310333320952014	0.00860345609619387	0.589348587209522	0.796071194812132	-2.14037334199571	-20.3018230077668	0.00406682584434748
0.0306386887732678	0.00872395494461609	0.589682060305282	0.796071198416021	-2.14037334076643	-20.302502281755	0.00338022760115564
0.0302830951451133	0.00880561805796585	0.589919538566044	0.79607120202138	-2.14037333953798	-20.3032258704399	0.00265295268036425
0.0298991005165934	0.00893084405772205	0.590191302629068	0.79607120562237	-2.1403733382909	-20.3039563537589	0.00192250125110149
0.0294265175748115	0.00901413145208259	0.590399942457101	0.796071209217233	-2.14037333702668	-20.3047359358143	0.00114618171937764
0.0289479233884121	0.00917503929324695	0.590710482772345	0.796071212822501	-2.14037333575101	-20.3055349101476	0.000355498516000807
0.0285624579240874	0.00925125720771256	0.590920718151335	0.796071216426073	-2.140373334477	-20.306349428285	-0.000448117061750963
0.0280912992405562	0.00936971471850593	0.591119850257142	0.796071220031453	-2.14037333318049	-20.3071827496353	-0.00126495317090303
0.027523610133338	0.00948725468148919	0.591386242956166	0.796071223635372	-2.14037333186503	-20.308027957909	-0.00209070811979473
0.027024841150424	0.00961809548526926	0.591616923626214	0.796071227242017	-2.14037333055143	-20.3088883289297	-0.00292674056254327
0.0265996464743195	0.00974291585559635	0.591818042311745	0.796071230849774	-2.14037332923447	-20.3097583842411	-0.0037682291585952
0.0260421234797177	0.00984712354532516	0.592012031352361	0.79607123445063	-2.14037332789768	-20.3106347386943	-0.00461141020059586
0.0254300301564968	0.00996244022721711	0.592223718491537	0.796071238050861	-2.1403733265438	-20.3115320394578	-0.00547167705371976
0.0249033826814728	0.010113436519867	0.592448710400726	0.796071241657556	-2.14037332519661	-20.312418161904	-0.00631654309108853
0.0244814512978361	0.0102208562821494	0.592583762200405	0.796071245264804	-2.14037332385482	-20.3133086861712	-0.00716104824095964
0.0239296042176925	0.010322783059467	0.592724168043716	0.796071248864976	-2.14037332248995	-20.3141887292599	-0.00799039006233215
0.0232532380424125	0.0104315595441706	0.592920438802533	0.796071252464789	-2.14037332110382	-20.3150641667972	-0.0088115893304348
0.022712194798384	0.0105731863574719	0.593091279415481	0.796071256072725	-2.14037331972709	-20.3159395789805	-0.0096287289634347
0.0222751452233264	0.0106694934139348	0.59317827046212	0.796071259686875	-2.14037331835783	-20.3168077227845	-0.0104337865486741
0.0217746633662012	0.0107702054828183	0.593308366810667	0.796071263294769	-2.14037331696901	-20.3176458574943	-0.0112048760056496
0.0211025111900454	0.0108588362515008	0.593421338761561	0.796071266898126	-2.14037331556143	-20.3184747798204	-0.0119628086686134
0.0205551530368793	0.0110035718389529	0.593603068419212	0.796071270511406	-2.14037331416264	-20.3192909581612	-0.0127040753141046
0.0201683740634659	0.0110914917342539	0.593644196160431	0.796071274125935	-2.14037331277844	-20.3200930549278	-0.0134282233193517
0.0196630390050098	0.0111627882075477	0.593677717800571	0.796071277736536	-2.14037331137768	-20.320872703309	-0.0141245787963271
0.0190696333412599	0.0112749105749194	0.593824019566893	0.796071281347814	-2.14037330995779	-20.3216192195352	-0.0147850457578897
0.0185714505470593	0.0113751747653298	0.593916637830722	0.796071284961938	-2.14037330855244	-20.322364230711	-0.0154412146657705
0.0181737828837666	0.0114422891577462	0.5938737537167	0.796071288582364	-2.14037330715425	-20.3230620040314	-0.0160460453480482
0.0177382973197099	0.0115372358511447	0.593952723348127	0.79607129220505	-2.14037330574271	-20.3237216342607	-0.016609376296401
0.0171824724930636	0.0115748582912293	0.593991701013358	0.796071295826586	-2.1403733043194	-20.324353306898	-0.0171420909464359
0.0167454812351622	0.0116653565819164	0.594079489013651	0.796071299458624	-2.14037330290498	-20.3249563757849	-0.0176441185176373
0.0164467625719468	0.0117114270491073	0.59405852503956	0.796071303088798	-2.14037330150253	-20.3255388675732	-0.0181229449808598
0.0160091514054506	0.0117367051672406	0.593968587545942	0.796071306715938	-2.1403733000839	-20.3260829576116	-0.0185596738010645
0.0155219891252523	0.0118104152263097	0.594072994066569	0.796071310349513	-2.14037329865346	-20.3265742469173	-0.0189412105828524
0.0151514377264337	0.0118404235439855	0.594088118298051	0.796071313987219	-2.14037329724029	-20.3270352545295	-0.019292376935482
0.0148816065547636	0.0118505863173569	0.594009623637018	0.796071317628964	-2.14037329583322	-20.3274667356114	-0.0196105279028416
0.0145365854140917	0.0118927960749783	0.59401126915164	0.796071321272127	-2.140373294412	-20.3278639251108	-0.0198927242308855
0.0141093126321194	0.0118804751259063	0.593994876059401	0.796071324917173	-2.14037329298526	-20.3282012136211	-0.0201141629368067
0.0138676493242531	0.0119163854141661	0.594030170636516	0.796071328577288	-2.14037329157306	-20.328492456144	-0.0202885717153549
0.0137232602482679	0.0118874638104886	0.593926288472251	0.796071332233032	-2.1403732901732	-20.3287546672007	-0.0204331167042255
0.0134325829923695	0.011875096159508	0.593795285700545	0.79607133589012	-2.14037328875714	-20.3289770249202	-0.0205350909382105
0.0131551264448746	0.0119121972013824	0.593892463093696	0.796071339555291	-2.14037328733722	-20.3291400249473	-0.0205784160643816
0.0129924949440702	0.0118372622313409	0.593726291447071	0.7960713432209	-2.14037328593902	-20.3292685850579	-0.0205881930887699
0.0129357541531407	0.0118445095204505	0.593651860698396	0.79607134689416	-2.14037328454248	-20.3293406771329	-0.0205393861979246
0.0127900623972955	0.0118012045544855	0.593522874014155	0.796071350565109	-2.14037328314097	-20.3293085857316	-0.0204541962593794
0.0126069961778148	0.0117831365775281	0.593451836774639	0.79607135424278	-2.14037328173746	-20.3292116050368	-0.0203027054667473
0.0125850783818747	0.0117545657536259	0.593384233279111	0.796071357930059	-2.14037328034961	-20.3290507262656	-0.0200893897563219
0.0126366912955948	0.011687690416789	0.593224310251151	0.79607136161054	-2.1403732789739	-20.3288501025003	-0.0198372602462769
0.0125751999071996	0.0116397470658141	0.593052251108598	0.796071365284811	-2.1403732775904	-20.3286037329512	-0.0195390805602074
0.0125365125199502	0.0116123828151786	0.59303901363416	0.796071368961462	-2.14037327620896	-20.3282768733727	-0.0191629119217396
0.0125934378264691	0.011523347822347	0.592873422423226	0.796071372633522	-2.14037327485451	-20.3278920167391	-0.0187315810471773
0.012746274747892	0.0114444218716867	0.592687968624957	0.796071376300648	-2.14037327350987	-20.3274558918408	-0.0182496644556522
0.0128251576590712	0.0113548688255317	0.592501225569916	0.79607137995519	-2.14037327216508	-20.3269892086847	-0.017740398645401
0.0128965373700833	0.0113023853349741	0.592360266747761	0.796071383609193	-2.14037327082702	-20.3265016109723	-0.0172115061432123
0.0131195769934	0.0112361903172628	0.592203457182824	0.796071387266175	-2.14037326951184	-20.3259498371867	-0.0166226234287024
0.0133987672421938	0.0111337757611228	0.591975686749892	0.796071390913233	-2.14037326820427	-20.3253328552432	-0.0159706026315689
0.0135557276593768	0.0110450422879771	0.591749606317675	0.796071394550394	-2.14037326689528	-20.3246974348283	-0.0153026795014739
0.0137958377163174	0.0110042300605716	0.591676031109141	0.796071398188296	-2.14037326559882	-20.3240190407623	-0.0145963430404663
0.0141719432117967	0.0108427742426396	0.591398830583757	0.796071401811142	-2.14037326433508	-20.3232767985434	-0.0138312820345163
0.0145763371411519	0.0107138965911078	0.591048182885789	0.796071405428127	-2.14037326306846	-20.3225031032369	-0.0130357882007957
0.0148390046861472	0.0106588865309967	0.590953478465913	0.796071409034505	-2.1403732617953	-20.3217031989361	-0.0122181382030249
0.0151429535222311	0.0105083359743128	0.590637384173186	0.796071412631052	-2.14037326054243	-20.3208630405108	-0.0113652665168047
0.0157133537572117	0.0104175439507344	0.590425405837959	0.796071416232508	-2.14037325931383	-20.3199795196461	-0.0104734217748046
0.0161864927030688	0.0102445287488047	0.590084828092935	0.796071419817113	-2.14037325808588	-20.3190619852853	-0.00955173745751381
0.0165454700846602	0.0101050600999612	0.589809191316583	0.796071423394415	-2.14037325684384	-20.3181336984994	-0.00862406939268112
0.0170087335684527	0.010008220323862	0.589606132957338	0.796071426971939	-2.14037325561319	-20.3171685324481	-0.00766465673223138
0.0175728447799063	0.00981615429242787	0.589235620316079	0.796071430542953	-2.14037325440904	-20.316189214168	-0.00669570965692401
0.0181646816842957	0.00968559771524643	0.588919540137095	0.796071434106459	-2.14037325320417	-20.3151816483486	-0.00570234237238765
0.0186448166658057	0.00950069720380578	0.588561830650615	0.796071437652117	-2.14037325199347	-20.3141782139613	-0.00471884338185191
0.0191235262456967	0.00935672889329039	0.588263318386264	0.796071441196595	-2.14037325078269	-20.3131607390667	-0.00372595340013504
0.0197617325438776	0.00921744522459177	0.587943610586703	0.796071444739031	-2.14037324959588	-20.3121582069983	-0.00275362725369632
0.0203952427920836	0.00902685743709324	0.587502639848463	0.796071448267197	-2.14037324840973	-20.3111617452835	-0.00179123424459249
0.0209056059982536	0.00886683359041964	0.587164029939036	0.796071451787798	-2.14037324720545	-20.3101702931533	-0.000839338346850127
0.0214320631062716	0.00871180000244241	0.586788582311683	0.796071455305894	-2.14037324600908	-20.309192729419	9.398307884112e-05
0.0220988961673926	0.00856056243934716	0.586408252891025	0.796071458826283	-2.14037324482405	-20.3081984556988	0.00103944877628237
0.0227655385964904	0.00839975019417681	0.585997138058966	0.796071462336227	-2.14037324364025	-20.307231248715	0.00195350032299757
0.0232996171162319	0.0082118250587439	0.585513068395802	0.796071465834904	-2.14037324244153	-20.3063006280212	0.00282563245855272
0.0238347098406589	0.00811875898051447	0.585219350708031	0.796071469339776	-2.14037324123815	-20.3053880655504	0.00367614766582847
0.0245187917566416	0.00795506876585307	0.584775357714196	0.796071472839456	-2.1403732400534	-20.3045101027895	0.00448631634935737
0.0251473160866586	0.00780911390108814	0.584274802715371	0.79607147633557	-2.14037323885805	-20.3036615580806	0.00526560470461845
0.0256696101840083	0.00770296827784669	0.58390504056187	0.796071479831462	-2.14037323764402	-20.3028610555803	0.00599183747544885
0.0262093020912853	0.00759198969870614	0.583468846216854	0.796071483325885	-2.14037323642866	-20.302120029252	0.00665436964482069
0.0268141516243748	0.00750987193839771	0.583024096603921	0.796071486825989	-2.14037323521124	-20.3014247785771	0.00726912170648575
0.0273907315683381	0.00743888193668156	0.582606661735143	0.796071490323586	-2.14037323398371	-20.3007600015045	0.00784973707050085
0.0278645583574528	0.00731933343843764	0.582090639441843	0.796071493821503	-2.14037323273903	-20.3001672803097	0.00835501775145531
0.0283652238271974	0.0073234734888491	0.581753828481906	0.796071497330285	-2.14037323148393	-20.2996353923256	0.00879784300923347
0.02892140191286	0.00726088336582804	0.58124857060297	0.79607150083644	-2.14037323023119	-20.2991725191773	0.00916869752109051
0.0293842687192414	0.00725328450016754	0.580793192167876	0.796071504345439	-2.14037322895949	-20.2987586617306	0.00949064735323191
0.0297718778258165	0.00725346924071841	0.580374840508448	0.796071507852067	-2.14037322766796	-20.2984117529737	0.00974195543676615
0.0301712759456682	0.00726225781654417	0.579884939304541	0.796071511361503	-2.14037322637328	-20.2981518458856	0.00990580208599567
0.0306293900418903	0.00733795315438214	0.579450548401965	0.796071514878308	-2.14037322507104	-20.2979610877237	0.0100004617124796
0.031010191668841	0.00738326281848756	0.578968400350313	0.796071518389688	-2.14037322375501	-20.2978146816699	0.0100496094673872
